liwc_posemo,liwc_negemo,liwc_anxiety,liwc_anger,liwc_sadness,liwc_cogproc,liwc_tentativeness,liwc_self_focus,liwc_social,liwc_work,liwc_time_pressure,liwc_somatic,liwc_coping
3.04,3.04,1.3,0.0,0.0,14.78,2.61,9.13,1.74,1.3,15.65,0.43,0.325
3.85,2.88,0.96,0.0,0.0,15.87,5.29,10.1,2.88,1.44,12.98,0.48,0.24
0.0,3.39,3.39,0.0,0.0,18.64,1.69,8.47,0.0,0.0,15.25,0.0,0.0
0.57,2.84,1.7,0.0,0.0,14.77,1.14,9.66,0.57,2.27,15.91,0.57,0.5675
0.0,7.02,5.26,1.75,0.0,19.3,1.75,12.28,3.51,1.75,8.77,0.0,0.875
1.25,5.0,2.5,0.0,2.5,18.75,1.25,17.5,1.25,3.75,10.0,0.0,0.9375
0.0,3.77,3.77,0.0,0.0,13.21,0.0,11.32,16.98,3.77,3.77,0.0,2.83
0.0,4.24,3.39,0.85,0.0,21.19,3.39,7.63,4.24,1.69,8.47,0.0,0.0
5.48,4.11,4.11,0.0,0.0,10.96,4.11,12.33,0.0,0.0,6.85,0.0,0.0
0.0,3.82,3.05,0.76,0.0,8.4,3.82,6.87,1.53,0.0,11.45,0.0,0.0
0.0,2.59,1.55,1.04,0.0,17.62,2.59,5.18,5.18,5.18,5.7,0.26,0.6475
1.9,3.16,1.9,0.63,0.0,13.92,1.27,5.7,5.06,2.53,6.33,0.0,0.7925
0.86,3.0,2.58,0.0,0.0,16.31,3.0,7.73,4.29,3.86,6.87,0.0,0.6449999999999999
0.0,2.92,1.17,1.75,0.0,12.87,0.58,8.77,7.02,1.75,11.11,0.0,0.5825
1.17,5.26,1.17,3.51,0.0,19.88,0.58,7.6,1.75,1.75,5.85,0.0,0.0
3.6,2.16,2.16,0.0,0.0,8.63,0.72,10.07,0.72,1.44,10.07,0.0,0.18
2.01,2.51,2.51,0.0,0.0,12.56,6.03,6.53,1.51,0.5,8.04,0.0,0.3775
0.0,3.43,1.29,0.86,0.0,18.88,3.0,3.0,12.02,4.29,5.15,0.0,0.645
0.0,4.79,3.42,1.37,0.0,13.7,0.68,4.79,4.79,4.11,8.9,0.0,0.3425
0.66,1.97,0.66,1.32,0.0,13.16,3.29,7.89,1.97,3.29,6.58,0.0,0.8225
0.0,4.07,2.44,0.0,0.81,12.2,0.81,8.13,4.07,5.69,8.13,0.815,0.8125
1.94,0.0,0.0,0.0,0.0,9.71,2.43,5.34,4.37,5.34,9.22,0.0,0.605
1.12,3.35,0.0,0.0,0.0,8.94,1.12,11.17,2.23,0.0,6.7,3.355,0.0
0.99,0.0,0.0,0.0,0.0,10.4,2.48,9.9,1.98,0.0,13.37,0.745,0.8675
0.0,2.64,1.32,0.0,0.44,11.45,3.52,8.37,3.52,3.52,6.61,0.22,0.88
2.25,0.0,0.0,0.0,0.0,10.67,1.12,8.43,3.93,4.49,9.55,0.0,1.1225
0.52,1.55,0.0,0.0,0.0,17.01,3.61,5.67,4.12,5.67,8.25,0.0,0.905
2.07,0.52,0.0,0.0,0.0,7.77,1.04,10.88,2.07,1.55,11.4,1.295,0.5175000000000001
2.96,0.0,0.0,0.0,0.0,8.37,1.97,9.36,9.85,5.91,7.88,0.0,1.6025
0.48,0.48,0.48,0.0,0.0,8.17,2.4,7.21,6.25,0.0,8.17,0.0,0.24
1.09,0.0,0.0,0.0,0.0,3.83,2.19,5.46,3.83,0.0,14.21,0.275,0.5475
0.54,0.0,0.0,0.0,0.0,7.61,0.54,5.43,9.24,12.5,7.61,0.0,1.7625000000000002
1.38,1.38,1.38,0.0,0.0,11.72,1.38,8.28,8.97,1.38,8.28,0.0,2.2424999999999997
1.84,1.38,0.46,0.0,0.46,15.21,0.92,5.53,2.3,5.07,10.14,0.46,0.575
0.0,4.44,0.74,1.48,0.0,10.37,0.74,10.37,11.85,2.22,5.19,0.0,0.3699999999999999
1.24,4.15,0.41,2.07,0.0,12.86,2.07,12.03,4.56,4.15,10.79,1.035,1.555
1.53,2.04,0.0,1.02,0.0,8.67,1.02,12.76,6.12,0.0,7.14,1.275,0.0
1.63,2.93,1.3,0.98,0.0,13.68,0.98,13.68,2.61,0.65,7.17,0.325,0.32499999999999996
0.99,4.93,3.45,0.0,1.48,14.78,1.48,10.34,2.96,5.42,7.88,0.495,1.2325
3.55,0.59,0.0,0.0,0.0,12.43,3.55,13.02,1.78,3.55,7.69,0.59,1.775
0.73,3.28,1.46,0.73,0.73,13.5,1.46,10.22,8.03,5.84,5.84,0.0,1.3675000000000002
3.02,2.59,1.29,0.86,0.0,20.26,4.74,11.21,1.72,2.16,8.62,0.43,0.6475000000000001
2.62,1.31,0.44,0.87,0.0,13.54,3.93,10.48,5.24,1.75,8.73,0.0,0.6575
6.0,0.67,0.0,0.0,0.0,12.0,3.33,14.0,0.0,0.0,10.0,1.33,0.3325
3.37,2.25,1.12,0.0,0.0,14.61,1.69,15.73,2.25,0.0,5.62,0.28,0.5625
0.93,3.72,2.79,0.93,0.47,16.74,0.0,13.49,0.93,6.51,8.37,0.0,1.395
1.34,2.68,2.01,0.0,0.0,15.44,2.01,11.41,2.68,2.01,6.71,0.67,1.0075
0.0,1.54,0.0,1.54,0.0,15.38,0.0,7.69,3.08,4.62,7.69,0.0,0.7675000000000001
1.42,4.26,2.84,0.0,0.0,16.31,0.0,4.96,14.18,4.96,8.51,0.0,-0.355
0.0,3.59,2.4,0.0,0.0,14.97,2.4,5.99,2.99,2.99,6.59,1.2,0.45
1.5,3.5,1.5,0.0,0.0,10.0,2.5,9.5,10.5,3.0,13.0,2.25,0.625
1.43,2.14,0.71,0.0,0.71,18.57,6.43,15.0,0.0,0.0,8.57,1.785,0.0
2.86,3.43,2.29,0.0,0.0,14.29,4.57,9.14,1.71,2.86,9.71,0.57,1.0
0.0,4.35,1.93,0.48,0.0,16.43,1.93,9.18,4.35,5.31,9.66,1.45,0.24
1.41,1.41,0.0,0.0,1.41,15.49,0.0,7.04,2.82,0.0,4.23,0.705,0.3525
0.0,1.41,1.06,0.0,0.0,16.55,2.11,7.04,8.45,3.17,8.45,0.35,1.055
0.53,2.66,2.66,0.0,0.0,20.21,4.79,9.57,2.66,1.6,12.23,0.0,0.93
0.0,3.77,1.89,0.0,1.89,16.04,0.94,11.32,0.94,0.94,8.49,0.47,0.0
0.98,0.0,0.0,0.0,0.0,10.78,0.0,8.82,0.0,0.0,13.73,0.0,0.0
0.0,1.29,1.29,0.0,0.0,16.13,3.23,3.87,5.16,3.87,12.26,0.0,1.6150000000000002
0.0,2.22,1.48,0.37,0.0,25.19,6.3,5.56,10.37,4.81,2.59,0.0,0.2775
2.44,2.44,2.44,0.0,0.0,13.82,1.63,11.38,3.25,1.63,12.2,0.0,0.2025
0.0,5.17,2.59,2.59,0.0,27.59,6.9,7.76,9.48,0.86,9.48,0.0,-0.4325
2.07,3.45,1.38,0.0,0.69,15.86,2.07,9.66,4.83,1.38,6.9,0.69,0.69
0.0,5.88,0.65,0.0,1.31,14.38,1.31,9.8,0.65,1.96,7.84,3.5949999999999998,0.3275
2.35,1.76,0.0,0.0,0.59,18.82,2.35,6.47,5.29,1.18,10.59,0.59,0.1475
0.0,4.79,2.13,0.53,0.53,24.47,5.85,7.45,3.72,1.06,11.7,1.6,0.39999999999999997
0.0,3.13,1.04,2.08,0.0,20.83,5.21,6.25,4.17,3.13,10.42,0.0,0.0
1.89,3.77,0.94,1.89,0.0,19.81,3.77,9.43,7.55,1.89,15.09,0.94,0.47250000000000003
0.77,2.31,1.54,0.77,0.0,16.92,2.31,10.0,1.54,1.54,13.08,0.0,0.1925
0.0,2.41,0.0,0.0,0.0,18.07,2.41,9.64,6.02,2.41,4.82,2.41,0.3
1.0,5.0,2.0,0.0,1.0,14.0,2.0,14.0,4.0,0.0,4.0,2.5,0.25
1.27,2.53,0.0,0.0,0.0,15.19,2.53,10.13,0.0,0.0,6.33,2.53,0.0
0.91,4.55,0.0,0.91,0.0,20.0,0.91,10.91,0.91,4.55,15.45,3.64,1.1375
0.0,5.8,0.0,2.9,0.0,28.99,2.9,10.14,14.49,0.0,2.9,2.9,0.0
0.0,0.0,0.0,0.0,0.0,22.58,3.23,9.68,0.0,0.0,9.68,0.0,0.0
0.0,6.54,2.8,0.0,0.0,14.02,2.8,9.35,8.41,1.87,5.61,0.935,0.7000000000000001
0.0,4.76,2.98,0.0,0.0,18.45,2.38,7.14,3.57,1.79,11.31,0.595,1.3399999999999999
5.43,3.1,2.33,0.0,0.0,13.18,3.1,10.08,6.98,0.0,7.75,1.5550000000000002,0.97
2.68,1.79,1.79,0.0,0.0,10.71,1.79,8.04,6.25,0.0,8.93,1.34,0.67
0.0,1.23,1.23,0.0,0.0,13.93,0.41,9.43,3.69,3.69,13.11,1.025,1.025
0.0,2.68,2.68,0.0,0.0,6.25,1.79,7.14,6.25,2.68,7.14,0.0,1.1175000000000002
0.0,4.26,2.74,0.3,0.0,15.81,3.95,7.9,8.81,1.82,5.78,0.0,0.4575
0.49,1.7,1.46,0.0,0.0,13.63,1.22,9.0,6.57,3.16,9.25,0.245,0.73
1.5,1.5,1.12,0.0,0.0,16.1,3.0,6.74,6.74,1.87,12.73,0.185,0.8425
8.57,2.86,2.86,0.0,0.0,2.86,0.0,7.14,8.57,0.0,11.43,0.0,1.0725
3.13,4.69,4.69,0.0,0.0,14.06,3.13,7.81,9.38,1.56,10.94,0.0,1.5625
0.47,1.88,1.41,0.0,0.47,15.96,1.88,9.86,6.57,3.76,7.51,0.705,1.0574999999999999
0.0,3.85,3.85,0.0,0.0,23.08,11.54,3.85,7.69,3.85,3.85,0.0,1.925
0.0,3.09,3.09,0.0,0.0,7.22,0.0,10.31,6.19,2.06,11.34,0.0,1.2875
0.0,3.72,1.86,1.86,0.0,15.48,1.86,8.36,5.26,4.02,9.91,0.0,0.465
3.63,1.61,0.81,0.4,0.0,14.11,3.63,10.08,1.61,2.02,9.68,0.4,0.3025
0.58,3.29,1.94,0.78,0.0,17.44,4.07,10.08,1.36,1.55,8.53,0.39,0.6775
0.67,3.48,1.01,1.69,0.45,16.29,3.15,11.01,4.16,1.8,6.07,0.22,0.3375
1.67,3.96,2.13,1.52,0.3,15.98,2.74,10.2,2.89,3.2,7.76,0.15,0.19
0.71,3.09,0.48,1.43,0.0,19.74,3.45,11.18,7.25,0.95,7.13,0.24,0.5325000000000001
0.16,4.12,2.38,1.58,0.16,15.53,1.74,10.62,1.74,2.54,3.49,0.0,0.8325
0.14,3.38,1.35,1.08,0.14,23.41,3.25,12.31,4.06,1.62,6.22,0.135,0.6774999999999999
0.73,3.3,2.32,0.86,0.0,18.7,2.44,9.17,4.28,1.1,7.46,0.06,0.24250000000000002
0.83,5.33,3.5,0.33,0.5,19.67,3.0,8.17,1.0,1.33,8.83,0.67,0.5825
0.29,5.42,3.42,1.14,0.29,16.55,2.43,8.56,2.28,2.0,6.85,0.14,0.6775
0.6,5.42,3.61,1.0,0.2,15.46,2.01,10.84,1.61,1.81,9.04,0.0,0.5025000000000001
1.37,6.41,1.83,0.23,1.6,16.93,2.29,14.42,1.83,1.83,6.86,0.115,0.515
0.56,4.33,1.69,2.26,0.38,17.51,1.69,11.49,6.21,2.07,5.84,0.0,0.37750000000000006
0.8,3.6,0.8,0.0,0.0,16.4,1.6,8.0,2.4,3.6,6.8,1.6,0.39999999999999997
0.0,1.5,1.5,0.0,0.0,11.28,2.26,9.77,1.5,1.5,6.77,0.0,0.75
1.26,3.14,1.26,0.0,0.0,10.69,2.52,8.18,3.77,6.92,12.58,0.0,1.415
0.0,3.74,0.93,0.0,0.0,17.29,6.07,10.28,2.8,4.21,9.35,0.9349999999999999,0.585
0.0,3.97,2.38,0.0,0.0,10.32,2.38,6.35,2.38,10.32,15.08,0.0,1.785
1.07,2.67,2.14,0.0,0.0,10.16,2.14,9.63,1.07,1.6,6.42,0.53,0.8
0.58,1.74,1.74,0.0,0.0,8.14,0.0,8.72,1.16,4.07,11.63,0.0,0.7275
1.81,1.81,1.2,0.0,0.0,12.65,0.6,10.84,3.01,4.82,6.63,0.6,0.9025
1.13,2.63,1.88,0.38,0.0,12.78,1.88,10.53,0.38,3.01,9.77,0.565,1.13
1.9,1.14,1.14,0.0,0.0,11.41,2.28,9.51,2.66,0.38,11.03,0.19,0.475
0.5,2.97,1.98,0.99,0.0,13.37,2.97,8.42,0.99,0.5,10.4,0.0,0.1225
0.46,4.13,4.13,0.0,0.0,16.06,1.83,10.55,1.38,2.29,9.63,0.0,0.5725
2.3,1.72,1.72,0.0,0.0,9.2,0.57,10.34,1.72,2.87,10.92,0.0,0.86
1.12,2.24,1.87,0.0,0.0,12.31,2.24,8.21,2.24,4.1,5.97,0.37,1.1175
0.32,2.27,1.62,0.0,0.0,16.18,2.27,9.39,2.27,3.24,9.71,0.485,0.40499999999999997
1.1,2.56,2.56,0.0,0.0,9.89,1.47,11.72,2.2,4.4,8.06,0.0,1.1925000000000001
1.15,2.69,2.31,0.38,0.0,11.92,0.38,13.08,0.38,3.08,7.69,0.19,0.9625
0.55,0.55,0.55,0.0,0.0,13.11,2.19,9.84,0.55,0.0,11.48,0.0,0.41000000000000003
0.53,2.12,1.06,0.0,0.0,12.7,3.17,12.7,1.59,5.29,9.52,0.265,0.925
1.95,2.6,1.95,0.65,0.0,12.99,4.55,8.44,1.95,3.9,12.99,0.0,1.6224999999999998
0.93,2.78,2.31,0.46,0.0,13.89,3.24,9.26,3.7,1.39,8.33,0.23,0.8125
0.0,1.82,1.82,0.0,0.0,14.55,0.0,12.73,3.64,9.09,3.64,0.0,1.8175000000000001
0.46,2.3,0.46,1.38,0.0,12.44,2.76,9.68,5.07,3.23,8.29,0.0,1.3825
0.0,1.4,0.0,0.47,0.0,15.89,3.74,7.94,0.47,2.34,13.55,0.93,0.23249999999999998
1.63,0.82,0.0,0.41,0.0,8.98,2.45,9.39,4.08,0.82,10.61,0.0,0.40750000000000003
0.0,1.07,1.07,0.0,0.0,18.18,5.88,13.37,2.67,3.74,6.42,0.265,0.5325
0.0,1.4,0.47,0.0,0.0,19.16,7.48,8.88,7.01,1.4,5.14,1.165,0.585
0.92,1.38,0.0,1.38,0.0,15.14,1.83,10.09,3.67,1.83,12.39,0.23,0.3425
0.93,2.78,0.93,0.0,0.0,14.81,3.24,9.72,2.78,4.63,10.65,0.93,0.925
0.51,3.03,0.0,2.02,0.0,11.11,1.01,8.08,4.04,2.53,10.1,2.5300000000000002,-0.5049999999999999
0.0,2.65,0.44,2.21,0.0,9.29,3.1,7.96,2.65,2.65,11.95,0.22,-0.21999999999999997
0.0,1.82,0.91,0.0,0.0,12.73,1.82,10.91,1.82,0.0,10.91,0.91,0.455
1.66,1.66,0.55,0.0,0.0,12.15,3.87,6.63,0.0,2.76,14.36,1.38,0.5525
1.71,1.14,0.57,0.0,0.0,15.43,3.43,10.86,2.29,0.57,9.71,0.285,0.8574999999999999
0.0,1.93,0.0,0.97,0.48,7.73,0.48,7.25,0.97,2.42,9.18,0.48,0.3625
1.33,3.33,3.33,0.0,0.0,14.67,0.67,10.67,0.0,4.0,13.33,0.0,1.5
2.39,2.79,1.99,0.4,0.0,15.14,1.99,9.96,6.37,4.38,10.36,0.4,0.6975
1.24,2.89,2.07,0.0,0.0,12.81,1.24,8.26,0.0,0.0,9.5,2.07,0.31
5.17,0.86,0.86,0.0,0.0,11.21,2.16,12.07,2.16,2.59,10.78,0.645,0.8624999999999999
0.0,3.57,2.78,0.4,0.0,15.87,0.79,9.52,2.38,3.97,5.16,0.0,0.595
3.37,1.92,1.44,0.0,0.0,10.58,2.88,10.58,4.81,1.92,8.65,1.68,0.72
2.36,5.51,3.15,1.57,0.0,12.6,3.15,13.39,4.72,1.57,8.66,0.785,0.7849999999999999
0.0,3.48,2.99,0.0,0.0,16.92,1.0,11.94,4.48,2.99,4.98,0.25,1.37
2.68,1.53,0.38,0.38,0.0,16.48,1.92,8.05,5.36,1.53,8.43,0.0,0.38499999999999995
1.39,1.39,0.93,0.0,0.0,10.19,2.78,8.33,0.0,1.39,12.5,1.155,0.3475
2.03,1.63,1.22,0.0,0.0,8.54,2.03,10.98,1.22,2.85,8.54,0.41,0.915
0.36,2.19,1.82,0.36,0.0,13.5,0.36,8.03,3.65,4.74,9.12,0.0,0.73
0.53,3.16,2.63,0.0,0.0,16.32,2.63,8.42,7.89,5.79,8.95,0.53,0.6575
0.35,2.1,1.4,0.35,0.0,15.03,1.05,9.44,3.5,5.24,10.14,0.0,1.5725000000000002
0.0,3.57,0.0,0.0,0.0,10.71,0.0,14.29,0.0,7.14,10.71,0.0,1.785
0.0,3.51,0.88,0.0,0.0,9.65,0.0,10.53,5.26,0.88,11.4,2.63,0.22
0.75,1.49,0.0,0.0,0.0,8.21,0.75,14.18,7.46,0.0,11.94,0.0,0.375
0.0,3.3,1.1,0.0,0.0,7.69,2.2,9.89,2.2,0.0,8.79,2.75,0.0
0.0,5.48,0.0,0.0,0.0,13.7,2.74,9.59,2.74,2.74,8.22,5.48,0.685
1.27,1.27,0.0,0.0,0.0,15.19,1.27,7.59,3.8,1.27,10.13,0.0,-0.3175
0.91,2.73,0.91,0.0,0.0,13.64,2.73,9.09,2.73,1.82,5.45,1.82,0.2275
0.0,3.81,0.95,0.0,0.0,8.57,1.9,13.33,0.0,0.95,5.71,2.86,0.2375
1.5,3.01,0.0,0.0,0.0,13.53,1.5,9.02,4.51,1.5,6.77,3.01,0.5625
0.0,5.88,0.0,0.0,0.0,10.29,2.94,14.71,8.82,0.0,7.35,5.88,0.3675
0.0,3.41,0.0,0.0,0.0,7.95,0.0,15.91,2.27,0.0,13.64,6.25,0.285
0.0,0.7,0.0,0.0,0.0,11.27,0.7,9.15,4.23,3.52,9.86,1.055,1.4074999999999998
0.0,6.56,0.0,0.0,4.92,18.03,0.0,16.39,4.92,8.2,8.2,4.1,1.23
2.6,1.3,0.0,0.0,0.0,14.29,1.3,12.99,1.3,2.6,9.09,1.3,0.325
0.0,2.86,2.86,0.0,0.0,11.43,0.0,11.43,0.0,0.0,11.43,0.0,0.0
0.0,2.2,2.2,0.0,0.0,13.19,0.0,8.79,5.49,0.0,10.99,0.0,0.0
2.0,3.0,3.0,0.0,0.0,11.0,2.0,10.0,2.0,3.0,10.0,0.0,0.5
0.0,4.58,2.29,0.76,0.0,9.16,0.76,7.63,0.76,0.0,13.74,1.53,0.0
0.0,2.8,0.93,0.0,0.0,9.35,0.0,8.41,0.0,4.67,15.89,1.87,0.7
0.72,3.6,2.16,0.0,0.0,16.55,1.44,10.79,0.0,2.88,10.07,1.44,0.54
0.0,6.06,0.0,0.0,0.0,9.09,1.52,10.61,0.0,4.55,4.55,6.06,0.38
0.0,3.79,3.03,0.0,0.0,15.15,2.27,9.85,2.27,2.27,9.85,1.1400000000000001,0.38
0.0,3.92,1.96,0.0,0.0,15.03,5.88,7.84,0.0,3.92,12.42,2.285,0.3275
1.31,2.62,0.87,0.0,0.0,17.03,1.31,12.66,0.0,1.75,6.99,1.53,0.4375
0.0,4.72,1.29,1.29,0.43,16.31,2.58,12.45,6.44,0.43,4.29,0.43,-0.21499999999999997
2.03,3.55,2.03,0.0,0.0,13.71,2.03,11.68,0.0,0.51,10.66,1.52,0.38
0.0,4.67,2.67,0.0,0.0,12.0,0.67,6.0,1.33,4.67,11.33,2.335,0.5
0.88,2.63,1.75,0.0,0.88,10.09,0.88,10.09,0.44,3.95,10.53,0.0,0.8775
0.0,6.12,2.04,2.04,0.0,16.33,0.0,12.24,6.12,2.04,8.16,0.0,-0.51
2.67,0.0,0.0,0.0,0.0,16.0,1.33,14.67,1.33,1.33,14.67,0.0,0.0
3.33,1.67,0.0,1.67,0.0,13.33,0.0,10.0,0.0,0.0,13.33,0.0,0.0
4.17,4.17,0.0,0.0,0.0,12.5,0.0,8.33,0.0,0.0,8.33,4.17,0.0
1.49,2.99,0.0,0.0,0.0,13.43,1.49,13.43,2.99,4.48,11.94,0.745,0.7475
13.04,0.0,0.0,0.0,0.0,13.04,8.7,8.7,0.0,0.0,8.7,0.0,0.0
0.0,3.85,3.85,0.0,0.0,7.69,3.85,15.38,0.0,3.85,3.85,0.0,1.9225
0.0,8.06,3.23,0.0,0.0,8.06,0.0,8.06,0.0,3.23,8.06,3.23,0.8075
0.0,10.53,5.26,0.0,0.0,0.0,0.0,10.53,0.0,0.0,15.79,5.26,0.0
0.0,4.44,4.44,0.0,0.0,11.11,2.22,6.67,0.0,4.44,8.89,0.0,1.11
4.17,4.17,0.0,0.0,0.0,12.5,0.0,6.25,2.08,2.08,6.25,3.125,0.0
0.0,2.78,0.0,0.0,0.0,0.0,0.0,16.67,2.78,2.78,8.33,5.555,0.695
0.0,6.35,1.59,1.59,0.0,9.52,0.0,7.94,9.52,3.17,7.94,0.0,-0.7925
0.0,4.76,1.59,1.59,0.0,17.46,4.76,6.35,6.35,1.59,4.76,3.175,-0.3975
4.0,2.4,1.6,0.0,0.0,16.8,4.0,12.8,5.6,0.0,10.4,1.2000000000000002,1.2000000000000002
1.0,4.32,1.0,0.0,2.66,11.3,1.33,5.98,11.63,0.66,6.98,0.165,0.9125000000000001
1.75,0.88,0.88,0.0,0.0,6.14,0.44,9.21,4.39,0.0,7.89,0.66,0.6575
1.64,3.69,1.23,0.0,0.0,11.48,1.23,11.48,3.28,2.46,8.2,2.665,0.9224999999999999
2.9,2.9,0.97,0.0,0.0,11.11,2.42,14.01,5.31,1.93,5.8,1.69,0.725
1.32,0.44,0.0,0.0,0.0,11.89,1.32,12.33,5.29,3.52,6.17,1.98,0.77
2.46,1.23,1.23,0.0,0.0,12.3,2.05,11.07,1.64,1.23,8.2,3.075,0.41
2.62,2.18,1.75,0.0,0.0,18.34,4.37,12.23,1.75,2.18,6.99,0.0,0.6575
0.0,2.82,1.21,0.0,0.0,8.47,0.81,7.26,6.45,0.0,8.06,1.415,0.0
0.0,4.55,2.73,0.45,0.0,12.73,4.09,9.55,6.36,0.0,7.27,1.135,0.455
1.32,2.64,2.2,0.0,0.0,10.13,2.2,7.05,3.08,3.08,13.22,0.22,0.88
0.0,3.05,2.44,0.0,0.0,12.8,1.83,9.76,4.88,3.05,8.54,1.22,0.9150000000000001
4.76,3.17,3.17,0.0,0.0,14.29,4.76,12.7,7.94,0.0,6.35,0.0,1.5875
2.22,8.89,2.22,4.44,2.22,22.22,0.0,11.11,0.0,0.0,6.67,0.0,0.0
3.47,4.05,2.89,0.0,0.0,14.45,2.89,9.25,0.0,1.16,9.25,1.16,0.145
3.45,1.72,0.86,0.0,0.86,13.79,0.86,10.34,0.0,0.86,10.34,2.155,0.6475
0.0,3.92,1.96,0.0,0.0,7.84,0.0,9.8,3.92,3.92,7.84,0.0,1.9600000000000002
0.56,6.18,2.25,0.0,0.0,14.61,1.69,12.36,1.69,3.37,11.24,4.21,0.14
0.0,5.63,2.82,0.0,0.0,8.45,1.41,11.27,0.0,1.41,9.86,3.5250000000000004,0.0
1.75,3.51,2.63,0.0,0.0,9.65,3.51,13.16,0.0,0.88,13.16,0.88,0.4375
0.67,5.33,2.67,0.0,0.0,14.0,0.67,11.33,4.0,6.0,12.0,2.0,1.0
0.97,2.91,2.91,0.0,0.0,14.56,3.88,9.71,0.0,0.97,14.56,0.0,0.2425
0.0,3.09,2.06,0.0,0.0,20.62,11.34,13.4,0.0,2.06,10.31,1.545,0.515
3.4,5.53,0.43,2.55,0.0,11.49,0.85,11.06,4.68,3.4,8.09,1.28,0.3175
0.0,9.62,7.69,0.0,0.0,11.54,5.77,5.77,0.0,1.92,13.46,0.0,0.48
2.33,4.65,4.65,0.0,0.0,16.28,2.33,9.3,0.0,2.33,2.33,0.0,0.5825
0.0,0.0,0.0,0.0,0.0,23.26,6.98,4.65,9.3,9.3,2.33,0.0,2.9075
3.61,1.2,0.0,0.0,0.0,15.66,3.61,13.25,0.0,2.41,12.05,2.41,0.9025
1.37,2.74,0.68,0.0,0.0,15.75,1.37,16.44,0.0,0.0,9.59,1.71,0.0
0.0,2.74,0.0,0.0,1.37,5.48,0.0,10.96,0.0,0.0,8.22,1.37,0.0
2.03,2.03,2.03,0.0,0.0,18.24,2.03,11.49,2.03,6.08,6.76,0.0,0.8450000000000001
0.75,2.99,0.75,0.75,0.0,11.94,2.24,10.45,4.48,5.22,11.94,1.49,0.37250000000000005
2.84,1.42,1.42,0.0,0.0,15.6,3.55,12.06,2.13,4.26,2.84,0.355,0.355
0.0,6.67,1.33,0.0,1.33,21.33,1.33,16.0,1.33,0.0,2.67,2.67,0.0
3.39,3.39,0.85,0.0,1.69,13.56,0.85,12.71,0.85,0.0,5.93,0.85,0.2125
0.0,2.35,0.0,0.0,0.0,9.41,2.35,14.12,0.0,0.0,7.06,2.35,0.295
0.69,0.69,0.69,0.0,0.0,21.38,4.14,13.1,0.0,0.69,5.52,1.035,0.69
0.0,3.33,3.33,0.0,0.0,20.0,3.33,13.33,6.67,6.67,0.0,0.0,3.3325
0.0,3.64,1.82,0.0,0.0,14.55,1.82,14.55,3.64,5.45,9.09,1.82,0.91
0.0,3.13,2.5,0.0,0.0,16.88,0.0,9.38,0.63,4.38,5.0,0.63,0.7825
0.65,2.6,0.65,0.65,0.0,17.53,1.3,7.14,9.09,7.14,9.74,1.3,2.4374999999999996
5.15,0.0,0.0,0.0,0.0,13.97,1.47,10.29,2.21,1.47,10.29,0.0,0.5525
1.32,0.88,0.44,0.0,0.0,12.33,1.76,11.45,1.76,0.88,13.22,0.0,0.33
1.31,0.44,0.44,0.0,0.0,8.3,1.31,8.73,1.31,0.87,13.1,0.0,0.4375
0.6,2.38,1.79,0.0,0.0,12.5,1.19,7.74,1.19,2.38,14.29,0.6,1.1925
2.16,0.86,0.0,0.0,0.0,10.78,2.59,8.19,1.29,1.72,12.93,0.86,0.6475
3.16,1.05,0.0,0.35,0.35,18.25,2.81,8.77,2.11,1.75,10.18,0.35,0.525
1.12,1.49,0.0,0.74,0.37,10.78,1.12,9.67,1.86,2.23,10.78,0.0,0.835
2.12,2.39,0.53,1.33,0.0,19.63,3.71,10.08,4.77,2.39,10.34,0.27,0.6625
1.28,0.96,0.32,0.64,0.0,14.74,2.88,12.18,1.6,3.21,11.54,0.0,0.6399999999999999
2.7,1.93,0.77,0.39,0.0,14.67,1.54,13.13,0.77,0.77,10.42,0.0,0.2899999999999999
0.0,3.29,0.27,2.47,0.27,17.81,1.64,10.41,10.41,3.01,6.58,0.0,0.41000000000000003
3.55,1.78,0.59,0.0,0.59,14.79,1.78,10.65,0.0,1.78,11.83,0.0,0.295
1.32,2.19,1.32,0.0,0.0,11.4,0.88,5.7,4.39,2.19,12.28,0.0,1.2049999999999998
0.0,3.57,1.79,0.0,0.0,17.86,3.57,7.14,3.57,1.79,10.71,1.79,0.4475
0.0,0.83,0.0,0.83,0.0,16.67,1.67,10.83,8.33,2.5,7.5,0.83,-0.21
0.0,0.0,0.0,0.0,0.0,12.82,0.0,12.82,0.0,0.0,2.56,0.0,0.0
0.0,4.65,2.33,0.0,2.33,23.26,6.98,11.63,0.0,0.0,2.33,0.0,0.0
0.0,1.32,0.0,0.0,0.0,18.42,5.26,6.58,5.26,3.95,2.63,1.315,0.0
0.0,3.23,0.0,1.61,0.0,25.81,4.84,6.45,4.84,3.23,1.61,1.61,-0.4025
0.0,1.6,0.0,0.8,0.0,19.2,4.0,8.0,10.4,6.4,5.6,0.0,0.8
0.0,4.26,4.26,0.0,0.0,21.28,12.77,8.51,0.0,0.0,8.51,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,4.35,0.0,0.0
0.0,4.92,0.0,3.28,0.0,8.2,1.64,6.56,6.56,1.64,3.28,0.0,0.0
